id;Код подразделения;type;Заданий без нарушений срока;более 30 дней средняя просрочка;более 30 дней число просрочек;до 30 дней средняя просрочка;до 30 дней число просрочек;до 7 дней средняя просрочка;до 7 дней число просрочек;Образование;Специальность;Табельный номер руководителя;Обучений количество;Будни FromUser Число звонков;Будни FromUser Время звонков;Будни ToUser Число звонков;Будни ToUser Время звонков;Выходные дни FromUser Число звонков;Выходные дни FromUser Время звонков;Выходные дни ToUser  Число звонков;Выходные дни ToUser Время звонков ;Будни Нет опоздания;Будни Нет опоздания Время опозданий;Будни Опоздание;Будни Опоздание Время опозданий;Выходные дни Нет опоздания;Выходные дни Нет опоздания Время опозданий;Выходные дни Опоздание;Выходные дни Опоздание Время опозданий;Будни Дни Всего;Будни Среднее время;Выходные дни Всего;Выходные дни Среднее время;Будни Компьютер всего;Будни Компьютер среднее;Выходные Компьютер всего;Выходные Компьютер среднее;Будни Монитор количество;Будни Монитор активность;Будни Монитор общее;Выходные Монитор количество;Выходные Монитор активность;Выходные Монитор общее
ОРГ1-01502;ОРГ1;2;1589;117.571428571429;7;17;2;1.72222222222222;72;Высшее образование;Экономика и управление на предприятии (по отраслям);не указано;1;534;17.2616666666667;441;8.93083333333333;0;0;0;0;63;4.39238805555556;69;58.1318080555556;0;0;0;0;30;8.15611111111111;0;0;131;20291.4732824427;0;0;1640;1387.81646341463;3058.13658536585;0;0;0
ОРГ2-01887;ОРГ2;0;5065;57.5;6;15.1538461538462;26;1.98563218390805;348;Высшее образование;Промышленное и гражданское строительство;ОРГ2-05294;1;null;null;null;null;null;null;null;null;119;0.050925;32;139.917388333333;13;0.132851666666667;13;23.7367641666667;null;null;null;null;148;20085.4932432432;26;4513.11538461538;1436;1803.30222841226;6152.35724233983;169;556.005917159763;6954.7100591716
ОРГ2-06791;ОРГ2;1;null;null;null;null;null;null;null;Высшее образование;Водоснабжение и водоотведение;не указано;1;null;null;null;null;null;null;null;null;79;1.40023;30;42.0586580555555;0;0;1;12.8291602777778;null;null;null;null;null;null;null;null;null;null;null;null;null;null
ОРГ2-00501;ОРГ2;1;null;null;null;null;null;null;null;Среднее профессиональное образование;Разработка  и эксплуатация нефтяных и газовых месторождений;не указано;1;null;null;null;null;null;null;null;null;99;0;2;5.41903055555556;16;0;0;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
ОРГ1-00830;ОРГ1;3;212;71.4117647058823;17;15.2;30;3.52083333333333;48;null;null;null;null;687;23.5072222222222;583;21.7016666666667;0;0;0;0;88;0.373548055555555;6;15.4308913888889;0;0;0;0;31;8.5752688172043;0;0;93;16663.0537634409;0;0;1209;1200.01323407775;5973.95864350703;34;8.82352941176471;83556.6176470588
ОРГ1-01234;ОРГ1;2;22;162.525641025641;156;21;23;3.27272727272727;11;Высшее образование;Энергообеспечение предприятий;ОРГ1-02790;1;3418;93.0216666666666;3035;76.9266666666667;4;0.178055555555556;6;0.185277777777778;123;0.0919944444444444;2;8.51861666666667;0;0;1;12.8990241666667;32;8.06927083333333;0;0;124;23217.4516129032;1;300;1378;1882.22496371553;7988.46952104499;57;0.666666666666667;81020.3333333333
ОРГ2-01870;ОРГ2;0;1;0;0;13;1;0;0;Высшее образование;Система обеспечения движения поездов;ОРГ2-01170;1;null;null;null;null;null;null;null;null;107;0.645683888888889;8;24.4418486111111;4;0.202913888888889;0;0;null;null;null;null;115;20569.5652173913;4;14854.5;1275;1558.43294117647;2497.17411764706;39;1184.4358974359;2680.89743589744
ОРГ1-02823;ОРГ1;2;4;265;2;0;0;0;0;Высшее образование, Высшее образование;Математика с дополнительной специальностью информатика, Финансы и кредит;ОРГ1-02246;2;2302;32.2533333333333;1793;29.915;0;0;0;0;191;8.02702888888889;84;71.8605661111111;0;0;1;15.374625;null;null;null;null;273;26943.4212454212;1;300;1961;2460.96022437532;2909.28811830699;5;92.2;35330.4
ОРГ2-06000;ОРГ2;2;null;null;null;null;null;null;null;Высшее образование;Педагогическое образование;не указано;1;null;null;null;null;null;null;null;null;192;0.2785075;33;76.5291588888889;27;0;7;23.2174602777778;null;null;null;null;null;null;null;null;null;null;null;null;null;null
ОРГ1-01845;ОРГ1;0;469;95.5714285714286;7;13.8888888888889;9;3.5;10;Повышение квалификации, Высшее образование;Ценообразование и сметное нормирование в строительстве, Экономика и управление на предприятии (в строительстве);ОРГ1-01845;2;1666;58.1755555555556;1983;66.5636111111111;1;0.0144444444444444;2;0.00138888888888889;128;1.00459277777778;6;8.33130277777778;0;0;11;54.6969452777778;26;8.06410256410256;0;0;133;25311.3308270677;11;13423.0909090909;1878;1536.27103301384;2121.38125665602;80;1604.1125;3252.775
ОРГ2-01477;ОРГ2;1;null;null;null;null;null;null;null;Среднее общее образование;Монтажник по монтажу стальных и железобетонных конструкциий;не указано;1;null;null;null;null;null;null;null;null;83;0;4;15.5212869444444;14;0;0;0;null;null;null;null;87;27286.7471264368;14;20800.2142857143;808;2394.76732673267;3406.67202970297;111;2040.55855855856;4152.87387387387
ОРГ1-01920;ОРГ1;2;1;0;0;0;0;2;1;Высшее образование;Энергообеспечение предприятий;ОРГ1-00923;1;42;1.49361111111111;2;0.791388888888889;2;0.00722222222222222;0;0;93;1.11811611111111;20;15.5420011111111;35;0.494576944444444;5;7.62575833333333;null;null;null;null;112;8511.58035714286;40;6661.4;835;571.825149700599;1285.38682634731;247;645.939271255061;1576.29149797571
ОРГ1-00941;ОРГ1;2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;28;8.28214285714286;0;0;73;16035.0684931507;0;0;839;1013.77711561383;1557.74255065554;0;0;0
ОРГ2-06125;ОРГ2;1;null;null;null;null;null;null;null;Высшее образование - бакалавриат;Автоматизация и управление технологических процессов и производства;не указано;1;null;null;null;null;null;null;null;null;41;0;1;0.9125825;7;0;0;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
ОРГ1-00884;ОРГ1;2;18;0;0;0;0;0;0;Высшее образование, Высшее образование;Теплоэнергетика, Энергообеспечение предприятий;ОРГ1-01461;2;54;1.79777777777778;43;2.90916666666667;1;0.999722222222222;3;1.13111111111111;90;0.710523333333333;33;94.9882194444444;23;0.326649166666667;11;22.5173744444444;null;null;null;null;122;14733.7049180328;34;11510.8823529412;1274;1150.92386185243;2507.76138147567;294;1134.16666666667;3359.59863945578
ОРГ1-01288;ОРГ1;3;14;77;4;17.3333333333333;6;4;6;Высшее образование;Экономика и управление на предприятии (в машиностроении);не указано;1;1754;63.3513888888888;1101;43.6502777777778;0;0;0;0;147;4.88031055555556;92;119.608001944444;0;0;0;0;22;7.91212121212121;0;0;237;15954.5443037975;0;0;1609;1793.92541951523;6897.0062150404;52;0;80405.3269230769
ОРГ1-01772;ОРГ1;2;169;101.666666666667;6;15;8;2.0625;16;Высшее образование;Химическая технология органических веществ;не указано;1;3287;116.738888888889;1356;55.9575000000001;175;7.46805555555555;89;3.64138888888889;118;0.0126166666666667;3;3.75617694444444;37;0.0514325;1;1.6944075;null;null;null;null;120;21501.425;38;18099.6578947368;1407;1430.24022743426;1660.16204690832;435;1247.27356321839;1482.62988505747
ОРГ1-01248;ОРГ1;2;26;0;0;19;1;7;1;Высшее образование;туризм;не указано;1;32;0.662222222222222;7;0.222222222222222;0;0;0;0;10;0.417841666666667;148;327.592349722222;0;0;13;97.4307580555556;null;null;null;null;157;9558.61146496815;13;946.384615384615;1310;997.354961832061;4600.07709923664;61;181.180327868852;23822.5573770492
ОРГ2-03829;ОРГ2;1;null;null;null;null;null;null;null;Среднее профессиональное образование;Электроэнергетика и электротехника;ОРГ2-09100;1;null;null;null;null;null;null;null;null;89;0.203938611111111;22;66.4727355555555;7;0;5;21.3531880555556;null;null;null;null;null;null;null;null;null;null;null;null;null;null
ОРГ1-02778;ОРГ1;2;0;0;0;0;0;3;1;Высшее образование;Промышленное и гражданское строительство;не указано;1;null;null;null;null;null;null;null;null;152;1.75008277777778;11;4.66478;0;0;1;3.53114638888889;null;null;null;null;162;22380.962962963;1;22501;1412;2384.60198300283;3778.67351274788;12;2003.08333333333;11789.1666666667
ОРГ2-02262;ОРГ2;0;9;209.0625;16;0;0;0;0;Высшее образование;Строительство;не указано;1;null;null;null;null;null;null;null;null;93;0.306091666666667;125;471.949811944445;4;0;9;25.7805163888889;null;null;null;null;217;4454.20737327189;13;3416.84615384615;1318;571.741274658574;2455.67905918058;66;469.166666666667;4753.78787878788
ОРГ1-02083;ОРГ1;2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;121;7355.87603305785;0;0;872;865.911697247706;3546.51834862385;3;2;2
ОРГ1-02124;ОРГ1;0;80;34;1;15;3;3.88235294117647;17;Высшее образование;Оборудование и технология повышения износостойкости и восстановление деталей машин и аппаратов;ОРГ1-00057;1;516;23.7633333333333;155;7.33888888888889;0;0;0;0;109;0.196370277777778;11;38.1528594444444;1;0;2;6.33217972222222;31;8.55860215053763;0;0;119;24098.781512605;3;900.333333333333;1754;1342.59179019384;2582.72234891676;17;111;4275.52941176471
ОРГ2-02136;ОРГ2;1;null;null;null;null;null;null;null;Среднее профессиональное образование;Правоохранительная деятельность;ОРГ2-09100;1;null;null;null;null;null;null;null;null;24;0;3;8.67179166666667;2;0;2;6.90123416666667;null;null;null;null;27;10546.3703703704;4;5026;181;1209.04972375691;7794.54143646409;21;674.047619047619;8282.57142857143
ОРГ1-01945;ОРГ1;0;1173;74;2;0;0;1.98305084745763;59;Высшее образование;Юриспруденция;ОРГ1-01410;1;2463;54.9144444444444;4335;73.2533333333333;0;0;12;0.0105555555555556;125;0.617334444444444;14;100.810268333333;0;0;1;8.80613138888889;31;8.57096774193548;0;0;138;26341.2826086957;1;300;1883;1642.30005310674;5863.30377057886;54;11.1111111111111;83493.537037037
ОРГ1-01458;ОРГ1;2;141;50;1;10.3333333333333;3;2.27272727272727;11;Высшее образование;Проектирование, сооружение и эксплуатация газонефтепроводов и газонефтехранилищ;ОРГ1-00747;1;131;32.5697222222222;0;0;0;0;0;0;116;0.572950833333333;30;122.054093611111;1;0;15;71.5408213888889;30;8.6;0;0;145;23236.3448275862;16;1931.625;1665;1626.58858858859;2079.66426426426;66;318.909090909091;361.090909090909
ОРГ1-00693;ОРГ1;2;32;88.6923076923077;13;18.1666666666667;12;3.65625;32;Высшее образование - бакалавриат, Высшее образование, Переподготовка;Экономика, Экономика, Проектирование и эксплуатация газонефтепроводов и газонефтехранилищ;ОРГ1-00531;3;469;14.6033333333333;988;27.345;0;0;0;0;113;2.22043138888889;21;24.5331438888889;1;0;2;12.0298666666667;32;8.140625;0;0;133;20642.0902255639;3;1700.33333333333;1672;1419.98265550239;5442.5759569378;36;93.1666666666667;44964.3333333333
ОРГ1-01569;ОРГ1;2;6;0;0;0;0;5;2;Высшее образование;Юриспруденция;не указано;1;1828;57.4152777777777;552;11.0241666666667;424;12.3363888888889;104;2.41888888888889;75;4.52261222222222;33;11.2517655555556;21;0.410134444444444;5;2.88787694444444;null;null;null;null;108;12808.3518518519;26;10270.1923076923;729;1512.48285322359;7534.16735253772;167;1554.11976047904;11417.3053892216
ОРГ1-00878;ОРГ1;2;6;184;1;0;0;2;2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;22;3055.68181818182;0;0;139;396.395683453237;33873.8273381295;8;0;73597.25
